const,X1,X2,X3,na1,na2,na3,na4,na5,Y
1.0,0.5008361289425788,0.5094368973409681,0.5049291290612691,0.307298931311169,0.6024582828932193,0.5271569960453809,0.4754094517888352,0.5200650320371158,0.0
1.0,0.5005480941388175,0.5001052823139718,0.5088819353379512,0.60687440351201,0.5133216400119363,0.4764427119031014,0.43725053984433326,0.584661447308078,0.0
1.0,0.49590757209445246,0.486429729846459,0.49831623884413134,0.28492799239768163,0.6870672755663069,0.4843223661100647,0.5459224510089897,0.6565961389874722,1.0
1.0,0.503312681436224,0.49862755809333686,0.5111239225804683,0.29120421630602117,0.4904591836297381,0.751515213148202,0.20531774043588077,0.4624192293282794,0.0
1.0,0.49809902318315036,0.5053310177260755,0.482440762892716,0.7472577513820933,0.4550446889468186,0.5905884152947921,0.2540400960275147,0.44904979182719124,0.0
1.0,0.4935072906520177,0.49415650230924707,0.49380033876223,0.5944418663966016,0.5184724185337488,0.35581622277301,0.28496253602380905,0.39617478105180887,1.0
1.0,0.49596167294102406,0.4866719229914173,0.4904862659714173,0.3419728907877617,0.6256499717472694,0.38757650599368537,0.5112006451834661,0.7227993929382553,0.0
1.0,0.5079799111256232,0.49657441971335314,0.49082493200811805,0.8862452889527714,0.4639106636644991,0.7266335835490288,0.3527498041955332,0.4831158785556944,0.0
1.0,0.48830464448751665,0.4902527979254554,0.5138390310496037,0.7270200731618488,0.4788653386027477,0.4963882235465847,0.3647601835638937,0.5516265353830986,0.0
1.0,0.5151451794216838,0.49586680569970093,0.4951427036439174,0.2349860618493895,0.5387029470633832,0.7838154128280116,0.46222621226792143,0.45719194558190945,0.0
1.0,0.5101403183140855,0.4973639215887762,0.4998078971238961,0.3410096472085503,0.8947195642386255,0.6031269502315267,0.6194581152432013,0.5495836535697627,0.0
1.0,0.5080395226208725,0.5062513336683567,0.49883995266776876,0.6170558638436798,0.3041121415016675,0.5454827012851124,0.6023986358747692,0.3666075868528306,0.0
1.0,0.4942879334803733,0.5027431096797099,0.5009181926425498,0.3433437230344583,0.6405722397520283,0.6588582026362149,0.15142175780217437,0.6050215957899203,0.0
1.0,0.5050301055110504,0.5054552279531637,0.5065060721885979,0.36023494986227705,0.6014115319055573,0.49438158026117734,0.8194992434320736,0.32371768133541595,0.0
1.0,0.5010894033362443,0.48210769488271416,0.4764295129096239,0.5544205100402008,0.5746684380910851,0.5158328413056184,0.5283551953227961,0.41677964578631477,0.0
1.0,0.517548971449149,0.4897822663361012,0.5203904616097623,0.292402629434595,0.42849817121520467,0.7142774866460598,0.5020307595813431,0.2817723227174639,0.0
1.0,0.5069433719496116,0.49559922043985144,0.5118165465506945,0.611546472145737,0.7042223291964264,0.21442498186443085,0.3657362820494836,0.520495739813942,0.0
1.0,0.5022131514781866,0.5093910305432865,0.49120518623605613,0.8225972569941243,0.6295810529638977,0.6631590500587424,0.2994466892440901,0.3249184711119252,1.0
1.0,0.5049714596879125,0.5009743323552325,0.5141322993288978,0.46257043190726255,0.5609762344464954,0.39949676177562893,0.48827576197211653,0.6140313271345333,0.0
1.0,0.5113398171659749,0.5154788717122788,0.5020803502297959,0.8021739036460684,0.6811221257705459,0.760423136903437,0.5490459965583868,0.48034310133726477,1.0
1.0,0.5070890750005385,0.4937011192148899,0.5013170331413147,0.5275510463963933,0.5556591794389077,0.4898383865845198,0.5245646006225649,0.6193326730808072,0.0
1.0,0.5004630322453044,0.49667390278381185,0.5025473278450386,0.529905026695483,0.522157992604922,0.4268278740792695,0.31001346052574325,0.5957302943833331,0.0
1.0,0.4863049835192705,0.5014073094412256,0.5109428677219265,0.3142702019052946,0.5586014307119381,0.5120156625107465,0.293585970215041,0.510052545463487,0.0
1.0,0.5015374720121902,0.5006557634949113,0.5025761869690358,0.6111416780071895,0.6123934777306903,0.45417395565466423,0.5871422684981698,0.5528612657650326,0.0
1.0,0.5034371144170131,0.49751522031025636,0.5063447255718149,0.5109990387346973,0.45011764777018154,0.4375755024119297,0.4347834922897562,0.46956257315092736,0.0
1.0,0.5000407079317079,0.48296790620535124,0.48878414417464966,0.26922648486025613,0.6447982630933974,0.6818653461346347,0.6132327066680279,0.5238782588884416,0.0
1.0,0.49729558032207416,0.48897497485020397,0.5137997583906077,0.39584678832904824,0.8326614797055963,0.5800426049342045,0.28163526443375947,0.5268384633506674,1.0
1.0,0.49065805668685913,0.5054934031210375,0.5182487935338063,0.34228063530573805,0.5671351716413872,0.18282603882375645,0.4824555561058557,0.7615396500563663,0.0
1.0,0.49742689165135834,0.48542860245428854,0.4970164422850975,0.30115838079617957,0.43844446283694294,0.6495498064423825,0.5434013337075031,0.5888398973089929,0.0
1.0,0.5129805556429001,0.5046724626056255,0.5018258296502386,0.5878402906456461,0.4716931720723433,0.4348271476441369,0.49753852788507696,0.5813209407922802,0.0
1.0,0.4829444194452271,0.511945222821304,0.5013444374550028,0.6072465294198117,0.7689794628790602,0.51465790707219,0.4632356326516289,0.6249723207518538,0.0
1.0,0.49723859830282324,0.5018951661956222,0.5028144481902427,0.5667489619065844,0.5813813090458396,0.391908760264902,0.3434693165162088,0.5938942847909467,0.0
1.0,0.49281565681021283,0.51318980297421,0.5004553805553179,0.5844693143224127,0.43031434968698173,0.3635438503254191,0.5070730485736088,0.5026887056587012,1.0
1.0,0.5111401288023839,0.4978548023649154,0.4972012207177123,0.35803486145169217,0.4370462490574834,0.3697777909584982,0.2688098575852818,0.3487254702621556,0.0
1.0,0.49000906972226893,0.4912887899015773,0.49504091544331813,0.4225857415819261,0.3564344172646427,0.3188493316280269,0.5403294985686928,0.33798587279269626,0.0
1.0,0.5102496682401316,0.4831645849585755,0.5019885061543878,0.3172923288756505,0.22026227353702602,0.6025973540720821,0.48411227485452846,0.608170079803445,0.0
1.0,0.5006048947378923,0.48865002681781117,0.5158141847752055,0.4163870942196979,0.5352338540592603,0.5913354041000782,0.32804003489064,0.6026970257882008,0.0
1.0,0.496320190105849,0.4853297283098394,0.5010013221420406,0.6187402031954103,0.4473725346658995,0.3772539025592533,0.6963869278516364,0.4377432377155473,0.0
1.0,0.5131501781342767,0.49458342772070696,0.5076505424983189,0.7288401148482694,0.4280097343271076,0.7414665405794653,0.6587218577903761,0.5945205164663169,2.0
1.0,0.4916292306891631,0.49677895999453175,0.49484451514865513,0.49156942950847393,0.6726421206886143,0.8210229740330094,0.28696302432711074,0.5411854439385689,0.0
1.0,0.5070718390507555,0.5095756551470165,0.4951399489935706,0.7634518982575225,0.5667772358805022,0.5485546965092972,0.31018627901209955,0.7970805236620297,0.0
1.0,0.5119459384760005,0.5060312034096559,0.49724216420303885,0.5024532095249851,0.5843727727259522,0.21361123502113974,0.5621289733631915,0.5330864897664238,0.0
1.0,0.5142599748887696,0.5045262611993715,0.5048123426033713,0.40769139260632314,0.7403252619854305,0.5610335595645685,0.5602192677893271,0.5196164842276335,0.0
1.0,0.4941171361454334,0.5103966523300135,0.48715154968408125,0.49582312694190595,0.498861927583808,0.5911667909401933,0.4394992773882867,0.5428481821936141,0.0
1.0,0.5064605044288971,0.490327468921197,0.509068716165256,0.29547279424162465,0.41550762479501113,0.5448106545785539,0.39395937949335386,0.3107266800185274,0.0
1.0,0.5108935599355762,0.49556736614013736,0.48907108725327686,0.4212989868928091,0.5425647455129847,0.7399285007926041,0.7114202448271988,0.4550262894157746,0.0
1.0,0.47691754675147907,0.5057191070149444,0.4901500332035648,0.3038106683519751,0.5566916002210294,0.6685177697507396,0.5410077392011137,0.4271466626648342,0.0
1.0,0.4906906040219756,0.5040889845780976,0.5024680715509311,0.20988194372164634,0.4812759154996684,0.6383170270899897,0.34846607904499854,0.24582261964612415,0.0
1.0,0.50368939655743,0.4982447461930444,0.5101113374884555,0.5373428107654054,0.4033150979703445,0.6835546245653223,0.6850937935616979,0.4245053177327093,0.0
1.0,0.5041535378445884,0.5050278667081529,0.5006920526351735,0.3489900436632507,0.6416940701520528,0.5241543954763436,0.42673762366866996,0.3930113292850639,0.0
1.0,0.5030830396444965,0.4996181553630236,0.5054439538368729,0.38487428570027593,0.7597383924387006,0.3065783361643588,0.26919021049098374,0.5582152767125086,0.0
1.0,0.4971169705392588,0.4992934593499212,0.5045832486065095,0.6430624080039097,0.30383728223845813,0.6916816802202802,0.47212432427942785,0.1236883413568296,0.0
1.0,0.5017810886939151,0.49984915260759694,0.497979087704877,0.7536549195724084,0.43554316126194914,0.5701242449989397,0.5819249129517096,0.3970932115404445,0.0
1.0,0.5041880252043355,0.4945969455545808,0.5064758480192767,0.3610246247582999,0.5760122582680611,0.37197033225665566,0.32044778724829576,0.455328266214427,0.0
1.0,0.4926265435506298,0.491854371104386,0.49288787947133655,0.1697787614718272,0.6839983230588713,0.5356255617673698,0.7341555820267502,0.37802835208552327,0.0
1.0,0.5130967968221926,0.5061268669563049,0.5124443932075523,0.3780284072180077,0.6425439744244308,0.5685536949372484,0.3465253400266051,0.44817080164452394,0.0
1.0,0.504434278253698,0.5041357092948964,0.5104017577759071,0.5418306444140178,0.5270818187335181,0.49522644948862726,0.5006022173171512,0.46871948480611403,0.0
1.0,0.5093657199440744,0.5078261366527188,0.49248365745410766,0.5900265229233862,0.4963985652342655,0.6605653388891664,0.6578488327659792,0.5424852699753191,0.0
1.0,0.4889257369521133,0.5172957526357715,0.49174852135729485,0.4574231707973568,0.8071083805575501,0.16129409553520013,0.2723782580404956,0.3101432707880298,0.0
1.0,0.5146820878923798,0.5042661643202333,0.5029493500676715,0.09873728150341954,0.5868843905541082,0.36991086914740634,0.46350588577139257,0.32094680922384267,0.0
1.0,0.5028864311184533,0.4985974564238589,0.488043596060985,0.4298737601607476,0.6101004154947371,0.569436523321356,0.48509390512251777,0.3461599715118956,0.0
1.0,0.4964057075979944,0.5018554810510382,0.5049660878148743,0.39092043637754453,0.6400763914626665,0.4164153455699663,0.6560023347572855,0.7479364323311042,0.0
1.0,0.5097659224327759,0.49612197024220095,0.4983295932830128,0.7874813031331422,0.43261829430652354,0.5522876749898812,0.28876363753716605,0.5664233611298015,3.0
1.0,0.49360565361761877,0.47700969898667306,0.5218139601174286,0.3856140653572968,0.5328492091255607,0.5972277300788883,0.552317978993034,0.5103198275200382,1.0
1.0,0.5042566593290463,0.5066819843619682,0.5021589947694715,0.35215539966778575,0.7891233408146582,0.7130267380963403,0.47237149319643407,0.421780583439048,0.0
1.0,0.5316515322533366,0.49610797444854654,0.49279926962347903,0.5643545834662635,0.6082471858477451,0.3431611216488754,0.1823851145572608,0.6498035508732807,0.0
1.0,0.5056951988536269,0.49868363944464666,0.4865026243091096,0.6412766808825308,0.5821508272913034,0.4358516518373418,0.3406388892655923,0.75711220499507,0.0
1.0,0.5017313701568631,0.491215390784857,0.4962196528547635,0.5415085860923291,0.7179131969267158,0.26146512861714466,0.245581830253463,0.28429119262929337,1.0
1.0,0.4932752807031958,0.5087437282459014,0.501526648201217,0.767826004970017,0.3878194738067636,0.7209730694588248,0.5655596372432226,0.5522815577996655,0.0
1.0,0.4985655263923297,0.5061175507869408,0.5048393325936894,0.4460859964122512,0.7561959421337758,0.13968015065263426,0.255172761611411,0.5126456951423655,0.0
1.0,0.501246592434511,0.48080217802141156,0.5045733183863699,0.4901370479999209,0.5257031279460261,0.5065246098177726,0.014462135488963634,0.5369226906882445,0.0
1.0,0.4986256997753226,0.5000299763514695,0.5016192386084377,0.4979896529838583,0.703451689569555,0.537677810047208,0.6695636750677195,0.4070369928304244,0.0
1.0,0.4979189759093809,0.4861572954799528,0.52063401616869,0.6635141527223629,0.4699983787919876,0.7529616181915173,0.2303407443320397,0.4168099270944384,0.0
1.0,0.501425110335413,0.4907727741460198,0.510730517983931,0.504329185294133,0.35291927071224427,0.49275757708896895,0.5597069768073871,0.2844284726760013,0.0
1.0,0.4838026454887978,0.4935993154538237,0.4894218802599893,0.6820691292839146,0.6544544305007958,0.2520015182893104,0.27715655820207225,0.4645580666914546,2.0
1.0,0.5052521689370459,0.5104124729102235,0.4881338935686766,0.34921169916657696,0.5970676094181592,0.6918650713649255,0.39405791628744086,0.45445885850057366,0.0
1.0,0.499470447202666,0.4922470696999234,0.50373826605987,0.556967483434701,0.6338964467785797,0.39454926376266697,0.5170097128665029,0.3769549258534585,0.0
1.0,0.48323456112748864,0.501501855440249,0.49864227699124963,0.6114429873229342,0.11824540949921619,0.6170075072486239,0.29871681048772203,0.43177086042578117,1.0
1.0,0.49802496193505597,0.49074443967447096,0.5086770187862042,0.3764205425407441,0.4623839702951814,0.3144006608242668,0.27941699687105137,0.5262620290428848,0.0
1.0,0.4826447074435,0.4835569625882159,0.49732107005506426,0.7889523880592708,0.412436664380727,0.46020783313596086,0.44184403229946445,0.4359251802323793,0.0
1.0,0.5011508394359899,0.49358938039284833,0.49356217984762407,0.6132652544669753,0.5681679815305081,0.38970856649095137,0.4417477917522192,0.6597659270204004,0.0
1.0,0.5033823002164364,0.5106931715484294,0.49592944450057247,0.26862883657189485,0.7264978282206157,0.5126659835018659,0.40814986145236765,0.5287983681275006,0.0
1.0,0.4964865107933756,0.5110679519157187,0.4949594140501098,0.6517487589663067,0.5664178387076153,0.3602055740512394,0.7707595168135295,0.6008679517362883,1.0
1.0,0.4878503684668584,0.5087947093402905,0.507129371467222,0.5710277031978815,0.3873923534619855,0.5525277557760129,0.3501421472129495,0.6277413053338247,0.0
1.0,0.49706202935001204,0.5108140089186077,0.4865953233878169,0.43516702804727164,0.6891553170917827,0.47714018390190005,0.39724574205738467,0.6381584929872768,0.0
1.0,0.5104490808333603,0.5080651058598219,0.5098325469339667,0.6255468390435962,0.5389011095235628,0.7422884771111892,0.7151910154528588,0.4340729890391323,0.0
1.0,0.48452623225454305,0.48101179593938637,0.4990209935445601,0.4985196754260806,0.5713136135207055,0.5215009728850477,0.28247962086024114,0.5389189280568158,1.0
1.0,0.49071932712243577,0.48506986249170414,0.4891177741886765,0.3982607507483944,0.570112075844515,0.29423439772888654,0.6164105122579606,0.7893218280773107,0.0
1.0,0.497872078102737,0.5106830802372316,0.5041732490497581,0.42254365266899424,0.5622504406913182,0.5013516775983069,0.48940873211340324,0.33052397582647847,0.0
1.0,0.49481500745690266,0.4938242194576663,0.4958311377700057,0.7636483207029652,0.5913236398419829,0.5505220423686151,0.18747140647409774,0.31972660470054465,0.0
1.0,0.4966239650830937,0.49908648754387314,0.4974501148369693,0.14075722110449115,0.5271494521202811,0.39422656186373906,0.3585849752276039,0.10693691052079062,0.0
1.0,0.517068162148599,0.4947328907917644,0.5157480525913445,0.2802933012125499,0.410096777421115,0.43498387140336126,0.7608796711873118,0.49918453051767214,0.0
1.0,0.4881042406212035,0.4923617188151576,0.5022926924002131,0.5472773169183999,0.33894991627587057,0.36488697340117465,0.592571611434511,0.30368638625432515,0.0
1.0,0.5073361001645688,0.500858623406725,0.5000296489530756,0.4050582183468736,0.41387955850671737,0.6040482810357254,0.7168145533199758,0.5028970035919521,0.0
1.0,0.5091367520598364,0.49088596978216226,0.49681159917561524,0.8132872532326513,0.5090838966686848,0.3609026962985923,0.7117722896028885,0.4052043929761185,0.0
1.0,0.4894725636487332,0.49095446132465553,0.495973899342852,0.5909418831982017,0.5095425842986983,0.39825874939266603,0.5362525155267741,0.3553215260286114,0.0
1.0,0.5131208317890983,0.503691392888968,0.4879182348208771,0.5604641486924116,0.49302277206703726,0.703054020096201,0.5851473222449021,0.3650616206856402,0.0
1.0,0.4896742655927693,0.5189754869753264,0.5148465836204252,0.46237112810124725,0.46191146432592356,0.6954488351492425,0.4960894974708952,0.5296131460742435,0.0
1.0,0.48003860241017765,0.4995758578325625,0.47363082211896324,0.4964992438213468,0.5202561868206206,0.5220283474610529,0.07867595593454403,0.44148573988789636,0.0
1.0,0.5115268054457927,0.48656719887830163,0.5060381880755506,0.6934981532149104,0.7715494001772158,0.6728169054321006,0.4655614844172881,0.49803184539703826,0.0
1.0,0.5019857829092247,0.4939669722053299,0.4967803605152644,0.4770732423822298,0.455207452535503,0.12413543459087126,0.7273775289485958,0.7730008458614263,0.0
1.0,0.5135138362694797,0.5134243102412435,0.5046006360336422,0.35762123037009685,0.6687829356793525,0.5777973225531223,0.6829552508231377,0.48477515332851007,0.0
1.0,0.5022953864470556,0.5060881978647066,0.4872075666485078,0.456113511172505,0.46211500860371263,0.527701862967681,0.6238943605888124,0.3956972316577511,0.0
1.0,0.4933822096817129,0.4937444894944627,0.5025687678837834,0.3987910384771583,0.7463008791537509,0.7862156094564545,0.6559203221513951,0.25682567831458797,0.0
1.0,0.5083659364476534,0.5054240804111834,0.4955928829266124,0.40908570691144325,0.5085576158951841,0.2677768200160202,0.25622903353871024,0.34282973680636153,0.0
1.0,0.5035514153635063,0.5101749101136405,0.49005665014985555,0.5663838139978328,0.44892329816663123,0.6653867450070216,0.39036741653136875,0.6690881015918227,0.0
1.0,0.5033166673456636,0.4763260489888525,0.49612509684889017,0.4697501163235037,0.2783363281901884,0.6011070944169552,0.5559083163624965,0.5552633637749019,0.0
1.0,0.5020107989370107,0.5093521457770338,0.5026257658652212,0.39937037660015784,0.5390634238101162,0.4644967459507948,0.18015718305500442,0.582056420453064,0.0
1.0,0.4994312402094385,0.507608839671473,0.48965305029818473,0.7643032506837352,0.6526261770849063,0.3844266116182308,0.2859704839440883,0.3686541888999017,0.0
1.0,0.49043058233474174,0.4966214694570534,0.5054850962048594,0.654406007694539,0.5608703378454164,0.3596864728285464,0.40417308543822983,0.674103168527284,0.0
1.0,0.5132575534644221,0.4770361091548573,0.4869451512737909,0.207843309522401,0.47386266760039447,0.3092653042050725,0.7101339649598788,0.594149654480337,0.0
1.0,0.4973105569760542,0.515911802093459,0.49208498590493654,0.26386962743643466,0.4464466375050462,0.37216213848855695,0.4197623264422928,0.5261263380690216,0.0
1.0,0.4913231737532111,0.495879047970885,0.4983201424427007,0.5644567955269306,0.6325916453694229,0.4193517842648682,0.4568795896180785,0.967333009001614,0.0
1.0,0.5007581454665375,0.48342656032949,0.518190571720738,0.42157000164118336,0.5109299628781843,0.54955336471018,0.36604106765142636,0.4495166433404587,0.0
1.0,0.4784947666724019,0.49861536461794026,0.5019395721000198,0.7832357277545424,0.6495855335009054,0.6666209742219245,0.15748789664753557,0.2506713185144495,0.0
1.0,0.5115902959121393,0.4983473757138005,0.49843204934511437,0.2255625937414103,0.5440697846047782,0.42322994956627114,0.5695255454131632,0.5611029259271519,0.0
1.0,0.4930497686346557,0.5077855167770486,0.5063613949889709,0.4485951922475871,0.6125230928248314,0.47337607791038094,0.7795698130786383,0.5574566532533115,0.0
1.0,0.5085110569388293,0.489757661524037,0.5195981247944036,0.49062371075578626,0.3701518947405038,0.4954187695116635,0.2523859024061006,0.5961417750840191,1.0
1.0,0.4867168952558491,0.5209370196401817,0.4998132941781765,0.5901299528410948,0.38508447425117964,0.41898592215611324,0.5708176346144482,0.5839325678164511,1.0
1.0,0.49725316140697856,0.5020324567640729,0.5094098167384892,0.7196944220637721,0.5044275912851768,0.6586307333879836,0.5358709552915206,0.6196104441228888,0.0
1.0,0.5057575602424866,0.5031594021533154,0.4949999075399843,0.4717277556125574,0.4551322921596186,0.4130512143958267,0.4138655016648603,0.7488148608176654,3.0
1.0,0.4929973029949336,0.5028556023110368,0.503077407149983,0.3201274651425548,0.3882282158356305,0.4782231870217402,0.5062611761819785,0.2998818475300038,4.0
1.0,0.5096087554122061,0.5090652105086908,0.48590306134596345,0.3000159102245633,0.494408410167572,0.4977209171279239,0.567807836025725,0.3459080517264957,1.0
1.0,0.5006417470597085,0.5162689296789849,0.5013367147190012,0.6015741517965499,0.4600441393068089,0.3901959379046173,0.4583056796015009,0.3876932833204076,1.0
1.0,0.5103228517718891,0.5057136109101017,0.4942099227311218,0.4546692347881629,0.6369411696659589,0.32850160103676807,0.3205269574275288,0.8583025704171804,0.0
1.0,0.5205583749870316,0.48499030778872004,0.49469153819382305,0.3806579186317189,0.6457096010312813,0.42820623152789417,0.6194230521407389,0.6878844063805922,0.0
1.0,0.4922107951871591,0.48477292803959654,0.5089125420425857,0.7099442461267031,0.6005999186936527,0.7557740095606394,0.26730011945473264,0.3719357591926466,0.0
1.0,0.49991227525669246,0.4882495592068192,0.5066513560282017,0.6980284323881296,0.6012639663363463,0.6502096353505039,0.5785115406967347,0.6599250241330411,0.0
1.0,0.4879123478144964,0.4905790446553761,0.5182224278341504,0.6557492428623356,0.40030344010412533,0.7038658612172041,0.7358780519026671,0.500150647551526,0.0
1.0,0.49431339261393503,0.4967012549103115,0.5108365998381001,0.5632166206422224,0.3192791232657199,0.6606906230755635,0.3461231665835809,0.7869203569734492,0.0
1.0,0.5102590377647264,0.5010000351924506,0.49133717468591837,0.39480736064696126,0.3346780307472148,0.48961261306719606,0.8079229875860524,0.5553013967984116,0.0
1.0,0.4960982568689206,0.5117430953778541,0.47988059752834494,0.48528634920367403,0.6318187138389522,0.37011621095760494,0.4245477411558022,0.4199472664855827,0.0
1.0,0.518160575355741,0.5057466561353731,0.5045407900510349,0.3368248459441874,0.41688971967559246,0.3922861938471622,0.3662548217692905,0.35775421737536445,0.0
1.0,0.4950532321112905,0.4926635760900997,0.4804440256023183,0.592240169136317,0.401334145385836,0.6775440870500912,0.2941519959278662,0.5873522957831131,0.0
1.0,0.4906188332242278,0.49223169050510807,0.5085963620321728,0.6607191166664452,0.6144305858644903,0.3839836020920606,0.3573327989468294,0.7272855340126478,1.0
1.0,0.501741381358914,0.5119917943779391,0.503736867994268,0.6228256777631289,0.46739786975026826,0.464239080963091,0.5540904996468018,0.589349357641861,0.0
1.0,0.4944913037064282,0.5028174076755731,0.4878442861073301,0.6185935995261055,0.5226013673926176,0.6751582445359472,0.39414604618869636,0.6218791825925903,1.0
1.0,0.49072783025381156,0.5041659751923215,0.5078889629985605,0.6216343826104653,0.45637081532291535,0.29587223297533605,0.32986069984784844,0.5062805779293023,1.0
1.0,0.5036394602943713,0.5047356502493552,0.47410208103452883,0.4652826080656184,0.6126208426550376,0.7565721125796501,0.35819412901761577,0.6424212495187431,0.0
1.0,0.5033845416058009,0.4985481320274689,0.4970993602194742,0.6867431607593578,0.6690246566034436,0.48365184666510247,0.5521460942159173,0.6828014208079343,0.0
1.0,0.4913355169297886,0.5082013396184581,0.4981018895046712,0.5053351549405839,0.4336770505402149,0.8944058231033436,0.3971853999495728,0.5072215018974056,0.0
1.0,0.4952835530247172,0.5034555377874725,0.5105618111819998,0.48481480473471794,0.6212844552249843,0.15488437550408699,0.2947052321566703,0.415066966478464,0.0
1.0,0.4828815260715228,0.4859596497700315,0.5132995063365253,0.2824570832309629,0.5646737576385492,0.5447537762981799,0.5159581471432156,0.2543778344022631,0.0
1.0,0.49832093044519177,0.5142339070535219,0.4958335932235792,0.5274197765076469,0.5244998949278308,0.4823089761305447,0.589940033795812,0.4195897205431247,0.0
1.0,0.501343692670425,0.49728832851160165,0.49512690782631635,0.8996357931344007,0.4739522426904538,0.32325994884782294,0.47907764389553403,0.4601797144211033,0.0
1.0,0.506303253646791,0.5017394415182506,0.5031556288341864,0.1371178598421879,0.2889641396529326,0.5983651096853216,0.604143007023474,0.7508771458781232,0.0
1.0,0.5018732834349504,0.5031861096610826,0.4897400355828846,0.16293511082586787,0.5641279425857089,0.386492218519791,0.47302477970159046,0.20562463055494984,0.0
1.0,0.4972063133596387,0.5037369876140649,0.499969565523035,0.3288669588962413,0.3921005359459344,0.4345696692931758,0.4634556837580271,0.5727835576985658,0.0
1.0,0.49326471590838783,0.5119994895917815,0.5152019677625224,0.7437850498312981,0.6009121477599801,0.5424889459667458,0.5913690532997716,0.5870719357804862,3.0
1.0,0.5128401467198953,0.48838647790521755,0.5019707962008677,0.43377925820323704,0.6205000668043963,0.7751974660772553,0.35194416478380175,0.0823002551796267,0.0
1.0,0.5116027533871714,0.4946866825074195,0.513309331257749,0.4089024733595899,0.29355190243500295,0.543593518244,0.4556579301548191,0.24781639300688843,0.0
1.0,0.5095622670676896,0.4945615569939687,0.49838926403710154,0.39579454459882507,0.6262416938639548,0.3762747182221164,0.46205772146816937,0.3177913341447149,0.0
1.0,0.510710274305558,0.49861489943527826,0.5055024401245078,0.475263318157562,0.6644822344298689,0.7171845149899454,0.3957994793512881,0.5566600034107425,0.0
1.0,0.505262885931327,0.4981181900223632,0.513188889116122,0.6491978372638688,0.6176461297248566,0.5241899844701853,0.6480940204365819,0.6364584651499265,0.0
1.0,0.481680433926108,0.5141468011166543,0.49101275618261503,0.4186851129404013,0.43062545989582995,0.4477568411041009,0.42921158433633316,0.4230448137301227,1.0
1.0,0.5126686271369912,0.5243054187005002,0.5214377631487719,0.5042442137099848,0.7670681606927449,0.37379717461393813,0.20245390065862195,0.5736545546404922,0.0
1.0,0.49667136829506614,0.5035045343316495,0.5055236050801802,0.41627385891111135,0.25250399365745024,0.5822730185566697,0.7099515243406085,0.47447634148974627,1.0
1.0,0.48539948065282373,0.48557922562249467,0.4939313224271427,0.7247545582012351,0.5455762687626301,0.44047091666895233,0.46321820906307454,0.42258507297432374,0.0
1.0,0.49032840115955767,0.4952156694978134,0.5030858677090625,0.4115634560651577,0.372738912782025,0.3564982007034108,0.40758247594033514,0.30877161594624114,1.0
1.0,0.5135676918533214,0.5013880060133643,0.5094032424539906,0.5448916172065429,0.5547391403158325,0.553803339541586,0.5858222061211953,0.6801210874678791,1.0
1.0,0.5116439485641491,0.4976672493331995,0.4990482439012437,0.47992591261862044,0.5185832603525932,0.2636805420984697,0.36605011087976613,0.23801516769857142,0.0
1.0,0.5008207414624689,0.5005859717510557,0.48772835910543183,0.5265901309064107,0.5065631474463548,0.5924475684509876,0.2634911373138283,0.6080572813325037,0.0
1.0,0.5094291757178832,0.48900692245136607,0.5083238351325834,0.8330882909086345,0.6846788623157617,0.6040979658544394,0.5208420993841498,0.36356154514195343,0.0
1.0,0.4964127571559381,0.48410526460464215,0.5075460382738894,0.6407957257138455,0.4088249144316534,0.5947250700828702,0.06097700922030332,0.4882938819673202,0.0
1.0,0.49043663517439046,0.5111644219663741,0.4894561497883739,0.5746611697962958,0.7046212110809263,0.5347436424974874,0.40451583052725676,0.469113263941765,0.0
1.0,0.4922453227463906,0.5134241659910206,0.5080606588676823,0.4531518602715986,0.6243616343106028,0.44069652424016664,0.6069783782487063,0.3660573462839615,0.0
1.0,0.49623214880954597,0.4927104961095836,0.5073857045233966,0.6461112413602031,0.4000063546296252,0.30498295069722386,0.41704642479332293,0.3971014100433369,0.0
1.0,0.48839229524646705,0.48228479314342204,0.4956335894106306,0.4300862715124213,0.5578176203612311,0.5422984780550485,0.5134127369872055,0.6016332079937454,0.0
1.0,0.510600407960676,0.5010017263407347,0.5130041059604842,0.5287614914706232,0.5916129969153288,0.4908123449998853,0.3593425438002245,0.4807450911150253,0.0
1.0,0.49317479959370214,0.5276795833081928,0.4845258057286524,0.6065025365021153,0.49882392629202665,0.7112040910501681,0.454329742229521,0.44447869310805127,0.0
1.0,0.502167262109101,0.48667348162461466,0.504783012850952,0.2818878914603064,0.6404297169852325,0.46851596267374557,0.21284508517055817,0.528336422932696,1.0
1.0,0.5028820333762455,0.516798132158208,0.48584373574402007,0.3148859959085805,0.5960745490316111,0.8025525656657833,0.7548903297444549,0.7518303443632279,1.0
1.0,0.49885952144465395,0.48632577451080633,0.49988904727044603,0.3181417057983947,0.4893706931008033,0.6416674886017073,0.5958597801117187,0.695654984404928,0.0
1.0,0.5166889847990155,0.5016139288470846,0.4860248728249773,0.4651536274043399,0.673704637983672,0.7098343460016378,0.39193121033146217,0.42959223735310853,0.0
1.0,0.4981750933177338,0.49269773621009566,0.4987898402138095,0.41536598547648385,0.180376802084928,0.4238238724327403,0.4149617963502515,0.3979301157995239,0.0
1.0,0.4934488818960521,0.4933979827954009,0.5011157443728101,0.7495564689796114,0.4315191323632058,0.5504573155622835,0.3471945704001812,0.4236635609525641,0.0
