observation,beta_0,beta_1,beta_2,beta_3
1956,1.0,0.5,-0.5257688694457254,0.8412651141093584
1957,1.0,0.5,-0.7292772235228232,1.3744913159555745
1958,1.0,0.5,-0.23161690793513356,1.0383513284852888
1959,1.0,0.5,-0.6676222381334338,1.093628958150115
1960,1.0,0.5,-0.04345647428393448,1.1801507091094054
1961,1.0,0.5,-0.047221007878608195,1.249906475939336
1962,1.0,0.5,-0.2715407220965301,1.102413764453104
1963,1.0,0.5,0.15624733872115296,1.2934958162787296
1964,1.0,0.5,-0.20330561104203992,0.7038616652249432
1965,1.0,0.5,-0.1707547176956629,0.962573576006591
1966,1.0,0.5,0.00045601921826673997,1.960932803935517
1967,1.0,0.5,-0.3618643938545838,0.7128514579278382
1968,1.0,0.5,-0.3293262250392357,1.4559787848660126
1969,1.0,0.5,-0.16741962174421357,1.133179355177283
1970,1.0,0.5,-0.43950338295393404,1.8054306794258035
1971,1.0,0.5,0.18043995923110157,0.6491299036380279
1972,1.0,0.5,-0.11655635441954357,1.2318707327207583
1973,1.0,0.5,-0.2067992148826129,2.004116380631749
1974,1.0,0.5,0.2894710044541788,0.9436465808604444
1975,1.0,0.5,-0.4453979487219647,1.4116225061626955
1976,1.0,0.5,0.26620948849933,1.5545991570473843
1977,1.0,0.5,-0.03492511051537381,0.2752657157037758
1978,1.0,0.5,0.09133086194745738,1.2924003958175412
1979,1.0,0.5,-0.22364740045311587,0.7275845980719726
1980,1.0,0.5,-0.1593247268912411,1.40164265414849
1981,1.0,0.5,-0.24735874148321849,1.256593812882617
1982,1.0,0.5,0.057400793445256254,0.7346476273273959
1983,1.0,0.5,-0.07639426827168468,0.7603569159067469
1984,1.0,0.5,-0.38519497266648817,0.9378138900202094
1985,1.0,0.5,-0.31993941039189067,1.9929602002454994
1986,1.0,0.5,-0.22752030662366812,1.5967106249589205
1987,1.0,0.5,-0.3445623060018831,1.0413658071988896
1988,1.0,0.5,0.134985986592844,1.2039896551233316
1989,1.0,0.5,0.015526573843586133,1.3509863410109983
1990,1.0,0.5,0.023317846244249568,0.9783119948688338
1991,1.0,0.5,-0.20494365642787546,0.6673137776657239
1992,1.0,0.5,-0.45351028872608234,1.257222750560313
1993,1.0,0.5,0.010259702402189985,0.9981040364988591
1994,1.0,0.5,-0.6991382416927413,1.6804155125141689
1995,1.0,0.5,-0.1121310668366739,0.7594167542577832
1996,1.0,0.5,-0.3346382118292728,0.9896209923390946
1997,1.0,0.5,-0.39538485962960573,1.6761654186975399
1998,1.0,0.5,-0.3365739203008232,0.9373804894460909
1999,1.0,0.5,-0.215241741012969,1.074318002246009
2000,1.0,0.5,-0.12285905048683686,1.5748857027262961
2001,1.0,0.5,0.13578198808454967,1.9202376403701908
2002,1.0,0.5,-0.2203163767291545,1.382886935291041
2003,1.0,0.5,-0.1986556768928745,1.2808754003316376
2004,1.0,0.5,-0.5126177807092689,1.4890912253297026
2005,1.0,0.5,-0.5151573880081067,1.2467698053623402
2006,1.0,0.5,-0.0700400439547579,1.654368366767244
2007,1.0,0.5,0.008069359986422858,2.251122944349618
2008,1.0,0.5,-0.24739914644178462,1.3300238874138022
2009,1.0,0.5,0.01733849623706224,0.7513515896535357
2010,1.0,0.5,-0.6280077995962221,1.235456725496293
2011,1.0,0.5,-0.06374464192001962,1.1586778653358567
2012,1.0,0.5,-0.40230148571105695,1.2499294158605758
2013,1.0,0.5,-0.4695759286639395,1.1176681407129991
2014,1.0,0.5,-0.4477249942709339,0.7269429490095288
2015,1.0,0.5,-0.18711974975060042,1.0694326072670088
2016,1.0,0.5,-0.17033758369990099,0.051889860858860715
2017,1.0,0.5,-0.0942731383739728,1.1094456132154313
2018,1.0,0.5,-0.23044302552593598,1.4228127087507823
2019,1.0,0.5,-0.01443852007340174,1.187605994672644
2020,1.0,0.5,0.2021483596195804,0.8803806620980159
2021,1.0,0.5,-0.2923215245865056,1.0445809250251097
2022,1.0,0.5,-0.1469500945699796,0.858174450143177
2023,1.0,0.5,-0.2929063399807265,0.9097914206174957
2024,1.0,0.5,-0.3266263029289757,1.1981329761594461
2025,1.0,0.5,0.1374322263518797,1.379349592959315
2026,1.0,0.5,0.1937403105423823,1.516095564111946
2027,1.0,0.5,-0.23332451494563605,1.045642034938507
2028,1.0,0.5,-0.09728109072195393,1.423225568029022
2029,1.0,0.5,0.08215699884292813,0.8628142956551621
2030,1.0,0.5,-0.34850730839565486,0.8854140850292014
2031,1.0,0.5,-0.5913866635512767,1.1670045256597765
2032,1.0,0.5,0.01294329699680452,1.5227053618327875
2033,1.0,0.5,0.003788790858291341,0.7687413103273091
2034,1.0,0.5,-0.028506350664617736,1.8024304995687523
2035,1.0,0.5,-0.32488423780489856,0.9602797259166554
2036,1.0,0.5,0.15713684807454661,1.0598144840473127
2037,1.0,0.5,-0.058782139010291765,1.6527973863173036
2038,1.0,0.5,-0.403772453772569,1.892552327778658
2039,1.0,0.5,-0.509272933050367,1.3907839987739212
2040,1.0,0.5,-0.21979252292982931,1.6741611006406618
2041,1.0,0.5,-0.12048355448569778,1.0102836469212557
2042,1.0,0.5,-0.343600825363085,1.469108247186642
2043,1.0,0.5,0.2890143645648396,1.0853806835893138
2044,1.0,0.5,0.008833605992367821,1.5335642905096236
2045,1.0,0.5,-0.465068263009497,0.9132856857445136
2046,1.0,0.5,-0.6918782158110673,1.4027172973334794
2047,1.0,0.5,-0.13849469674851617,0.8526329831584794
2048,1.0,0.5,-0.08666859686911862,0.676420877140933
2049,1.0,0.5,0.2979660803409051,1.2020668680452435
2050,1.0,0.5,-0.1872902017621928,0.9203642198700003
2051,1.0,0.5,0.2280499777575125,0.892738218384762
2052,1.0,0.5,-0.4780793595803082,0.5500569190881252
2053,1.0,0.5,-0.3693683872173766,0.4155919830951491
2054,1.0,0.5,-0.5228775767342467,0.8872444922473601
2055,1.0,0.5,0.00826844259197565,1.466550767697941
2056,1.0,0.5,-0.501413608572079,1.0466172537734277
2057,1.0,0.5,-0.03173365042422885,1.292788715354915
2058,1.0,0.5,-0.4785111195203522,1.6024314295679187
2059,1.0,0.5,0.17976393379459277,1.2125847140078418
2060,1.0,0.5,-0.2829117282779784,1.4185175201032818
2061,1.0,0.5,-0.07547216544747753,1.2318353084460698
2062,1.0,0.5,-0.7409048556179454,0.6473211932317605
2063,1.0,0.5,-0.5758822272586979,1.2319715413341927
2064,1.0,0.5,-0.4101282448257232,1.4985445309199672
2065,1.0,0.5,-0.020105121744981524,1.6344030851349336
2066,1.0,0.5,-0.010288525863977827,2.0169114498033074
2067,1.0,0.5,0.013863413947089565,1.4629420989951836
2068,1.0,0.5,-0.5565887301959227,1.1778241389128634
2069,1.0,0.5,-0.0453081002217241,0.763074636660741
2070,1.0,0.5,-0.28578620142882893,1.4732607624641323
2071,1.0,0.5,-0.4581970472602116,1.3152925526810186
2072,1.0,0.5,-0.40956862694828056,-0.01944752209870515
2073,1.0,0.5,-0.21517176814981567,0.6241484010093657
2074,1.0,0.5,-0.04905245770145225,0.8971692910148837
2075,1.0,0.5,0.22583383834690562,1.266283954436709
2076,1.0,0.5,-0.04680704410258962,0.6056048212309646
2077,1.0,0.5,-0.038774230359574474,1.2417411223182193
2078,1.0,0.5,0.2471209892110809,1.5084921186189724
2079,1.0,0.5,-0.08663481937033207,0.8513483528695616
2080,1.0,0.5,-0.22526463022537765,0.6035510684926899
2081,1.0,0.5,-0.05868106760902159,1.1603280918660832
2082,1.0,0.5,0.22299579188564056,0.6997641417157874
2083,1.0,0.5,-0.4128680000508763,0.7611493596530208
2084,1.0,0.5,-0.2966736130899719,1.469090025162775
2085,1.0,0.5,0.07556915504144501,1.25918802007165
2086,1.0,0.5,-0.23076707903907875,1.1243010494780892
2087,1.0,0.5,-0.05124979994718287,1.228921161562237
2088,1.0,0.5,0.11537020437606504,0.7033050391941944
2089,1.0,0.5,-0.44965987370991245,1.4780654165287617
2090,1.0,0.5,-0.21313322308409605,1.2325613006903244
2091,1.0,0.5,0.016147599078518426,0.3809762762267985
2092,1.0,0.5,-0.23009440836821524,0.7870378005802985
2093,1.0,0.5,-0.6910024637276015,1.2844567041442356
2094,1.0,0.5,-0.4028689445701018,0.35565966704350493
2095,1.0,0.5,0.038745181932266115,1.1218032899210737
2096,1.0,0.5,0.1249364087721535,1.4913797712803383
2097,1.0,0.5,-0.17758069556154912,0.9566349322378265
2098,1.0,0.5,-0.12493224383959738,0.4229248127955634
2099,1.0,0.5,-0.2716206993815917,1.0649835991307322
2100,1.0,0.5,0.06770725120407842,1.462912060466074
2101,1.0,0.5,0.16266378348875332,0.6649090004597096
2102,1.0,0.5,-0.033646819984532395,1.438381700504647
2103,1.0,0.5,-0.2513451525305016,1.3017558683175305
2104,1.0,0.5,-0.08045244833333091,1.2556002476076042
2105,1.0,0.5,0.04056184420331069,1.3093863799171266
2106,1.0,0.5,-0.14783347207423436,1.2802328948743678
2107,1.0,0.5,-0.023880660336037196,1.1449567662953246
2108,1.0,0.5,-0.1683417857460986,0.9422537716007771
2109,1.0,0.5,0.17280875461920253,1.4629307701517826
2110,1.0,0.5,-0.04884208113427266,1.4808777990198045
2111,1.0,0.5,-0.28545525175813635,0.9302620832462358
2112,1.0,0.5,0.15150043399318702,0.8554895381870625
2113,1.0,0.5,-0.05224554172080456,1.0612754893637282
2114,1.0,0.5,-0.2856498370347402,0.7347800298324619
2115,1.0,0.5,-0.5313316100866528,1.518343745117956
2116,1.0,0.5,-0.17711842810465353,0.470245699501608
2117,1.0,0.5,0.19770354094858,1.1068907469227347
2118,1.0,0.5,-0.9253994564235632,1.4561788795745358
2119,1.0,0.5,-0.899652137952349,0.8157702014151486
2120,1.0,0.5,0.054069564545672244,1.8019261613735669
2121,1.0,0.5,-0.16950394262518237,1.4194258998814635
2122,1.0,0.5,-0.09548108355607035,0.7870356581318863
2123,1.0,0.5,-0.3250226109857683,1.4062994185195385
2124,1.0,0.5,-0.7339853007910363,0.8150610640060132
2125,1.0,0.5,-0.43259890099692977,0.6405844799848848
2126,1.0,0.5,0.18194015213902415,0.9134904790341003
2127,1.0,0.5,-0.2640859540821276,1.7190425300371388
2128,1.0,0.5,-0.27719687917494074,1.0401987072153305
2129,1.0,0.5,-0.8281384880225441,1.2022210017944237
2130,1.0,0.5,-0.7103039353873533,0.5709165639051048
2131,1.0,0.5,0.22186919406417344,1.8363104882892876
2132,1.0,0.5,-0.21229440322888044,1.548698810286396
2133,1.0,0.5,0.07365189957342469,0.931049468822265
2134,1.0,0.5,-0.44664043161062095,0.1143850498776845
2135,1.0,0.5,-0.519559003860711,1.1155547966164487
2136,1.0,0.5,-0.2902873207362599,1.1797169391875018
2137,1.0,0.5,-0.3529518200149978,1.0662410638677986
2138,1.0,0.5,-0.4923115078319491,0.8760513566946696
2139,1.0,0.5,-0.46382650011808313,1.0361122425959184
2140,1.0,0.5,-0.21180720071646905,0.9869473772512487
2141,1.0,0.5,-0.2725804233519439,0.8115718764093305
2142,1.0,0.5,-0.3988218608008075,1.4613873938561386
2143,1.0,0.5,0.2837195431579711,0.887908131235365
2144,1.0,0.5,-0.0887495666400106,0.6697188768882656
2145,1.0,0.5,-0.1807146622395103,1.2140166010382525
2146,1.0,0.5,-0.2021915933304382,0.7562993354530292
2147,1.0,0.5,0.007474082778893165,0.9368457779976354
2148,1.0,0.5,-0.06680102891245626,1.6539316604051049
2149,1.0,0.5,-0.3980571877785244,1.8375349744984808
2150,1.0,0.5,-0.5938209944726669,1.4846827977100256
2151,1.0,0.5,-0.8175350927783018,1.2187363405101233
2152,1.0,0.5,0.2474646657841031,1.5031849591544593
2153,1.0,0.5,-0.3060288707250364,1.8028073672577838
2154,1.0,0.5,-0.05608661882173807,1.4706415765376821
2155,1.0,0.5,-0.08545190475031594,1.3800457722672306
2156,1.0,0.5,0.06840478361827251,1.52632744432488
2157,1.0,0.5,-0.2876815152100108,0.722629335387774
2158,1.0,0.5,-0.45527391664739614,1.3813672833994286
2159,1.0,0.5,-0.5963500580413653,0.7555654633919965
2160,1.0,0.5,-0.18013833660828016,1.3743245529255745
2161,1.0,0.5,-0.6106827953810011,0.9467088949194943
2162,1.0,0.5,-0.42306023123051084,1.522316447254949
2163,1.0,0.5,-0.5027064186645607,0.7574554368147997
2164,1.0,0.5,-0.26291142009546353,1.209501576000249
2165,1.0,0.5,-0.3240212094807995,0.6486953889440188
2166,1.0,0.5,-0.1767993212282128,0.3772902744271509
2167,1.0,0.5,0.07906275155686746,1.7146523383523473
2168,1.0,0.5,-0.2323739924607513,1.6348937584568843
2169,1.0,0.5,-0.6235426525716441,0.7862869775178705
2170,1.0,0.5,-0.6750506487355182,1.2288224270566146
2171,1.0,0.5,-0.1332151974719584,1.0773632999301102
2172,1.0,0.5,-0.39363856926116825,0.91732334148487
2173,1.0,0.5,-0.199733425897863,1.0480101482410078
2174,1.0,0.5,-0.12549334127310124,1.2373909746177292
2175,1.0,0.5,0.14971057985163028,0.9333428302866071
2176,1.0,0.5,-0.6493220275947926,1.207917526079855
2177,1.0,0.5,-0.574520309210802,1.319480520151862
2178,1.0,0.5,-0.2476435401345046,1.1573399691190436
2179,1.0,0.5,-0.4493897342104082,1.2506558181696805
2180,1.0,0.5,-0.5733845541490767,0.8966191480519747
2181,1.0,0.5,0.06313502067776816,0.9021862825639279
2182,1.0,0.5,-0.4137576973681598,0.6600363804021272
2183,1.0,0.5,-0.542226313266338,1.5940955563486594
2184,1.0,0.5,-0.5481161465782921,0.5814442154927126
2185,1.0,0.5,0.1817990718534605,0.7593905480888348
2186,1.0,0.5,-0.4265040422365969,0.9054317680747611
2187,1.0,0.5,-0.5024294379935017,1.3559009341934647
2188,1.0,0.5,-0.4485061802551641,1.448179866215574
2189,1.0,0.5,-0.2052513237401867,1.2060505888498474
2190,1.0,0.5,-0.022166299266839856,1.2885938454545751
2191,1.0,0.5,-0.06002308925714553,1.239545689594372
2192,1.0,0.5,-0.3683321242552899,1.4695231625099185
2193,1.0,0.5,-0.3125165043277137,0.7640198816708734
2194,1.0,0.5,0.38295348995572553,1.4505260495875945
2195,1.0,0.5,0.04720203610558177,0.6100792604614466
2196,1.0,0.5,-0.1519274580265752,2.1310906872736
2197,1.0,0.5,-0.7603707766648298,1.384429249287813
2198,1.0,0.5,-0.28636843053867733,0.9663379947414249
2199,1.0,0.5,-0.5995763027901706,1.0277846947347444
2200,1.0,0.5,-0.44637456220139105,0.6541901486787931
2201,1.0,0.5,-0.41534897041744323,0.6338118101493266
2202,1.0,0.5,-0.26201342882494805,1.394239137962268
2203,1.0,0.5,-0.17317593910642395,0.7848536034958384
2204,1.0,0.5,-0.4237198981820378,0.9141708718682614
2205,1.0,0.5,-0.5133292288899323,1.190234848376279
2206,1.0,0.5,-0.23880552224139043,1.053934839199026
2207,1.0,0.5,-0.38359144527080147,0.5631222669373814
2208,1.0,0.5,-0.6422573062188706,1.2176288732478184
2209,1.0,0.5,-0.13311051171433752,0.8967990034802592
2210,1.0,0.5,-0.37299990495816854,1.4325938706079828
2211,1.0,0.5,-0.17908342734149343,2.220550291042796
2212,1.0,0.5,-0.22093406557016804,0.5103707321654801
2213,1.0,0.5,-0.17014526507157124,0.9216624862202075
2214,1.0,0.5,-0.20836050340519766,1.043415697199625
2215,1.0,0.5,-0.4376963392832159,1.7191284709269996
2216,1.0,0.5,-0.05307447213266686,1.427725297206708
2217,1.0,0.5,-0.32821285142697854,1.3665089255225207
2218,1.0,0.5,0.04737258502494457,0.5108486442261978
2219,1.0,0.5,0.0664775582426417,1.177015575971122
2220,1.0,0.5,0.2204980764992138,1.8809833032453658
2221,1.0,0.5,-0.4978256636790119,0.6092097146230164
2222,1.0,0.5,0.07148071181147603,-0.06521903809579777
2223,1.0,0.5,-0.18367070478831835,0.7925620136337016
2224,1.0,0.5,-0.13600775764549272,0.927398531988761
2225,1.0,0.5,-0.03045251487594955,1.0780748884511036
2226,1.0,0.5,-0.025949075681645076,0.82815566928379
2227,1.0,0.5,-0.5439878771245295,0.6316697991551998
2228,1.0,0.5,0.04512550376945232,0.6533626337117653
2229,1.0,0.5,-0.1411689072243982,0.588180052824254
2230,1.0,0.5,-0.48627406158874337,1.038343731180889
2231,1.0,0.5,-0.34940973824065374,1.0514501204489655
2232,1.0,0.5,-0.4273207612435933,0.4920402494436261
2233,1.0,0.5,-0.5864245744265099,1.4883905192177909
2234,1.0,0.5,0.051889851356627104,1.179447165120655
2235,1.0,0.5,-0.5572460992223375,0.7504612434123235
2236,1.0,0.5,-0.5371932071047496,0.7385215570218744
2237,1.0,0.5,0.25502931313200783,0.7592630540352627
2238,1.0,0.5,-0.29581667934644584,1.1506505726971195
2239,1.0,0.5,-0.05761156453329341,1.0868892980453215
2240,1.0,0.5,0.046719572401894116,0.9286925604241177
2241,1.0,0.5,0.06718953919642909,1.056513501642967
2242,1.0,0.5,-0.13523027800246884,1.1782925744468897
2243,1.0,0.5,-0.17713407221077226,0.4706499169505325
2244,1.0,0.5,-0.0851783387187551,0.6158852362526154
2245,1.0,0.5,-0.26546455554860365,0.835429460697468
2246,1.0,0.5,-0.03870710240158581,0.5929336857130361
2247,1.0,0.5,-0.2478777842422033,1.074035513307342
2248,1.0,0.5,-0.2042938529630567,0.727949136988138
2249,1.0,0.5,0.2689274622869581,1.6950237700716366
2250,1.0,0.5,-0.3597298120388579,0.47093728133729973
2251,1.0,0.5,-0.15716112979165353,1.7430192533660507
2252,1.0,0.5,-0.09068912488987758,0.40317999514487235
2253,1.0,0.5,-0.14834345469340798,1.5856626972379235
2254,1.0,0.5,-0.23354913324203314,0.9841050029147362
2255,1.0,0.5,-0.4977026816450576,1.4217410514515691
2256,1.0,0.5,-0.20096284787296098,0.49771930744009657
2257,1.0,0.5,-0.11773966003809566,1.0517242189270306
2258,1.0,0.5,0.046209152278051974,0.8935521152109366
2259,1.0,0.5,-0.008530329594577751,1.0847096324405572
2260,1.0,0.5,0.08254501349794519,1.4886507427016256
2261,1.0,0.5,-0.36320530735382844,1.6047494431837497
2262,1.0,0.5,-0.4014893142125801,1.1845448637292932
2263,1.0,0.5,-0.05061023728246207,1.6517797167830457
2264,1.0,0.5,0.08441538491585965,1.5177073113726238
2265,1.0,0.5,-0.20899043367743383,1.0245727247838854
2266,1.0,0.5,-0.3804898803347557,0.9047115689606161
2267,1.0,0.5,-0.5268872319798512,2.0770320434055107
2268,1.0,0.5,-0.1128707868465143,1.0051689718581016
2269,1.0,0.5,-0.29810292049010956,0.6653367996036966
2270,1.0,0.5,-0.40841765647034134,0.7461290882923158
2271,1.0,0.5,0.10971306500152184,1.7263084198824088
2272,1.0,0.5,-0.19777343201181777,1.4232089661159462
2273,1.0,0.5,-0.1725654359416212,1.1376846351048486
2274,1.0,0.5,0.09945082276240774,1.537503256454928
2275,1.0,0.5,0.26509719765404144,0.9398392770346686
2276,1.0,0.5,-0.32904567858681416,0.9964341592201069
2277,1.0,0.5,-0.43086343510223746,0.9595794753968137
2278,1.0,0.5,-0.41015098073446743,1.2631555758614286
2279,1.0,0.5,-0.11542596830912065,0.8504499511658243
2280,1.0,0.5,-0.5326984340184682,0.9445170828588058
2281,1.0,0.5,-0.3538230202290148,0.9011104076147104
2282,1.0,0.5,-0.2138490912586201,0.7646986680620631
2283,1.0,0.5,0.15197316797777294,0.8033699118602364
2284,1.0,0.5,0.07061418039146755,0.9267576173629128
2285,1.0,0.5,-0.5524538914769102,1.8460749446075901
2286,1.0,0.5,0.161258794042906,0.9391504962921584
2287,1.0,0.5,-0.5892852259777619,0.9398919312849612
2288,1.0,0.5,-0.23901230682873092,1.6157077497807952
2289,1.0,0.5,-0.4114762665281674,0.5387483599085024
2290,1.0,0.5,-0.2722097306341609,0.6375585408913845
2291,1.0,0.5,-0.45521449852890905,0.7972492611351678
2292,1.0,0.5,0.24040276533056104,1.0479921029528463
2293,1.0,0.5,-0.31566576201201724,0.7768347050376552
2294,1.0,0.5,-0.22086772231828944,0.6893986962753393
2295,1.0,0.5,-0.35537225868385647,1.0063069354812075
2296,1.0,0.5,-0.4921270047099958,1.6258135118218362
2297,1.0,0.5,-0.27258752372864903,1.0564371470534109
2298,1.0,0.5,-0.1026212164091313,1.4155585941914657
2299,1.0,0.5,-0.24226334739055946,0.7083366384481125
2300,1.0,0.5,0.04355100824371663,1.785639847645705
2301,1.0,0.5,-0.10323997163844742,0.7141316180399693
2302,1.0,0.5,-0.178244557649509,1.1553453595181957
2303,1.0,0.5,-0.03992613853748145,0.8294565821399134
2304,1.0,0.5,-0.18330786388655398,1.087298958993691
2305,1.0,0.5,0.07564055452576587,0.8760705897040303
2306,1.0,0.5,-0.04608116568678766,0.39447607341072954
2307,1.0,0.5,0.029942367093144656,0.8333617527418333
2308,1.0,0.5,-0.058040021324237856,1.5471748587635674
2309,1.0,0.5,0.13438906574997236,0.7329562705606149
2310,1.0,0.5,-0.04674309635560425,1.116025813110976
2311,1.0,0.5,0.2348919346361667,1.0959726489148234
2312,1.0,0.5,-0.330850803078682,0.954199855224972
2313,1.0,0.5,-0.11152988133870581,1.4544971625569814
2314,1.0,0.5,-0.5566961718563348,0.955365497355182
2315,1.0,0.5,-0.02202574903158555,0.9829211169098488
2316,1.0,0.5,-0.16095688861747065,1.2047778835486282
2317,1.0,0.5,0.0660581348456139,1.7468245372157267
2318,1.0,0.5,0.19856077084540846,0.5115421922185728
2319,1.0,0.5,0.02772528346770478,1.9678131459883457
2320,1.0,0.5,-0.2736330537337587,1.7204666280807928
2321,1.0,0.5,-0.4834788097345766,1.2047259457353687
2322,1.0,0.5,0.010717062598226856,1.546498043376313
2323,1.0,0.5,-0.30773800698867604,0.9114152302539681
2324,1.0,0.5,0.03946805882702373,1.3732347913334289
2325,1.0,0.5,-0.3379451121713185,1.2132171519111117
2326,1.0,0.5,-0.4745357819524937,0.6554882047151045
2327,1.0,0.5,-0.27801237727415046,1.5790580399793512
2328,1.0,0.5,-0.12973141728175347,1.0135340467967864
2329,1.0,0.5,-0.13022243048216692,1.26724633380423
2330,1.0,0.5,-0.4834098800805615,0.5562422047588329
2331,1.0,0.5,0.31960895601184103,1.7178511452284226
2332,1.0,0.5,-0.2814790852205973,0.9435400291497892
2333,1.0,0.5,-0.7236233730860225,1.0416872808596127
2334,1.0,0.5,0.034285639944222845,0.7235256937713685
2335,1.0,0.5,-0.18923521174921384,1.0840871983676885
2336,1.0,0.5,-0.27213266208273734,0.6020952731795719
2337,1.0,0.5,-0.229958176647296,1.2739621856905219
2338,1.0,0.5,-0.23944201866271897,1.3912776287213275
2339,1.0,0.5,0.1443486067058276,0.7437540373624337
2340,1.0,0.5,-0.1319919663862697,1.0382623677188905
2341,1.0,0.5,-0.16195114079053505,1.4459085874559894
2342,1.0,0.5,-0.3034345817490092,0.9262577636226973
2343,1.0,0.5,0.2947590039965441,1.2510257667415614
2344,1.0,0.5,0.011083349919664642,1.1029817199588046
2345,1.0,0.5,0.008329937001842785,0.8289935433948856
2346,1.0,0.5,-0.15499649827887718,0.9033058641786811
2347,1.0,0.5,0.024761226420219884,0.7552666797346663
2348,1.0,0.5,-0.1161064156163911,1.2071113269318836
2349,1.0,0.5,-0.346588779689752,0.9136540735646708
2350,1.0,0.5,-0.1483426014673973,1.1875007101661705
2351,1.0,0.5,0.3626017333599175,1.5726077442737822
2352,1.0,0.5,-0.13977826135422028,0.7600679601661984
2353,1.0,0.5,0.10992555456303477,0.7842891867282744
2354,1.0,0.5,0.09797607051922252,1.342552225471812
2355,1.0,0.5,-0.061560618779045506,1.0041367753573527
2356,1.0,0.5,0.20373703714415992,1.0968800995180048
2357,1.0,0.5,-0.7173759000543035,1.2068162630931103
2358,1.0,0.5,-0.6369364475377872,0.8346676176577104
2359,1.0,0.5,0.15336848636106815,1.0413520419248625
2360,1.0,0.5,-0.36843462365700036,1.1673877277688032
2361,1.0,0.5,-0.24734795198411944,0.5211606099671628
2362,1.0,0.5,0.2694234156929777,1.1375245392190068
2363,1.0,0.5,-0.11170411435670284,1.1769914019637109
2364,1.0,0.5,0.19186324712505995,1.270028531815921
2365,1.0,0.5,-0.3028978684559003,1.493080003801605
2366,1.0,0.5,-0.15159843113784832,0.780356633314595
2367,1.0,0.5,-0.13682670728040958,0.6576727493690137
2368,1.0,0.5,0.20814208899104766,1.4605915929518387
2369,1.0,0.5,-0.2078995336470288,2.041838224295332
2370,1.0,0.5,-0.3667486308491714,1.5742482570368128
2371,1.0,0.5,-0.37811021808805884,0.8209002362498153
2372,1.0,0.5,-0.2614109459628518,1.373569547013359
2373,1.0,0.5,-0.2878222874257511,1.6019842514001787
2374,1.0,0.5,-0.4469096549419699,0.9153648691026569
2375,1.0,0.5,0.07186875838127121,1.5345455175629408
2376,1.0,0.5,0.13378477821090817,0.6491727259231306
2377,1.0,0.5,-0.05924503270978798,1.0869088136555638
2378,1.0,0.5,-0.4815294387444876,0.9016006541909511
2379,1.0,0.5,-0.2552097425538154,1.6168055477559258
2380,1.0,0.5,-0.7238546777805057,0.8916216766090783
2381,1.0,0.5,-0.059273852062815546,1.078970143407306
2382,1.0,0.5,-0.37369441668360726,0.8576625381071674
2383,1.0,0.5,0.1923813410516163,0.9132046073996651
2384,1.0,0.5,-0.6605993882944823,0.9334402155002677
2385,1.0,0.5,-0.36733222677715477,1.0291413514355499
2386,1.0,0.5,-0.18150235675041845,1.6812062942538926
2387,1.0,0.5,-0.06925599439344393,0.7605389247477067
2388,1.0,0.5,0.16889436107334105,0.7994548602914919
2389,1.0,0.5,-0.5395364806048715,1.3667548449577498
2390,1.0,0.5,-0.31642161276215935,1.0976815402728803
2391,1.0,0.5,-0.6023132327372989,0.5798137120891166
2392,1.0,0.5,-0.0785468160048752,1.2751451861671759
2393,1.0,0.5,-0.33078841406474024,1.2263622601249506
2394,1.0,0.5,-0.17017520773426634,1.9379190003959161
2395,1.0,0.5,-0.13705872785361328,1.371785321649523
2396,1.0,0.5,-0.24463068499982243,1.2841952788219269
2397,1.0,0.5,-0.2006989782706629,1.0896756517342387
2398,1.0,0.5,-0.4012619404817205,1.1423407518813133
2399,1.0,0.5,-0.20780024001559808,1.1858338812213782
2400,1.0,0.5,-0.4444757130819703,0.3665854189047043
2401,1.0,0.5,-0.05064631553489338,0.23047051399216711
2402,1.0,0.5,-0.21201427199299278,0.7839468459223423
2403,1.0,0.5,-0.44980461514521275,0.6755475245692719
2404,1.0,0.5,0.4697245170964974,0.5145536313778913
2405,1.0,0.5,0.2699798848901578,1.5256845266683088
2406,1.0,0.5,0.33009731149505556,0.580801306672686
2407,1.0,0.5,-0.32516598966572396,0.8613856867949677
2408,1.0,0.5,-0.34381449979959255,1.3436615635154803
2409,1.0,0.5,-0.034929850838702425,1.1669183178073659
2410,1.0,0.5,0.07416131957964406,1.190477957994348
2411,1.0,0.5,-0.23608263559014844,0.9149371940278016
2412,1.0,0.5,-0.6682834039968737,1.4372689250253006
2413,1.0,0.5,-0.5409135535896965,0.6381848442974196
2414,1.0,0.5,-0.1765143676383155,0.6041349185817179
2415,1.0,0.5,-0.3125024754210542,0.44667233235242754
2416,1.0,0.5,-0.4452494769034737,1.6114174862775807
2417,1.0,0.5,-0.2789444641906161,0.816459459796363
2418,1.0,0.5,-1.0140027358706616,1.787198774723962
2419,1.0,0.5,-0.30541241891794724,1.4944917891776746
2420,1.0,0.5,-0.29203343256745096,1.475947213599735
2421,1.0,0.5,-0.1410616764022746,1.2910263178517223
2422,1.0,0.5,-0.08736739333687607,1.2129230667897297
2423,1.0,0.5,-0.18391244389725428,1.0315761406481083
2424,1.0,0.5,0.03595929684603491,1.3341170408154692
2425,1.0,0.5,-0.24659063138671047,1.147450691542116
2426,1.0,0.5,-0.585789322596238,0.8185669195810662
2427,1.0,0.5,-0.23904211153478347,0.5371881133771148
2428,1.0,0.5,-0.46390168938208975,1.1129125254756742
